"ZVarPDF_TA","TPDFMean","PVVarPDF_TA","PVPDF_TA","rhoPDF_TA","ZPDF_TA","Points:0","Points:1","Points:2"
1.36296e-02,1.88345e+03,2.70105e+00,9.41917e+00,1.70601e-01,4.26958e-01,2.93056e-01,6.52368e-03,0.00000e+00
6.33087e-03,1.25863e+03,4.77414e+00,4.35499e+00,2.74011e-01,1.51337e-01,3.54446e-01,2.84261e-02,0.00000e+00
2.60722e-02,1.29179e+03,8.15288e+00,6.19252e+00,2.48926e-01,6.56659e-01,6.37582e-02,5.30236e-03,0.00000e+00
9.87043e-13,2.94000e+02,2.04750e-10,2.49635e-07,1.06348e+00,1.00000e+00,8.50471e-03,8.09536e-04,0.00000e+00
7.64258e-03,1.89341e+03,3.69438e+00,8.20506e+00,1.76377e-01,3.00915e-01,3.63467e-01,6.57651e-03,0.00000e+00
2.93669e-04,4.07698e+02,2.51059e-01,4.64707e-01,8.55153e-01,1.58951e-02,5.27219e-01,7.47928e-02,0.00000e+00
3.32354e-04,4.20495e+02,2.84131e-01,5.12052e-01,8.30337e-01,1.75147e-02,5.23727e-01,7.29774e-02,0.00000e+00
1.09108e-02,7.68217e+02,5.05183e+00,2.97451e+00,4.18566e-01,8.49772e-01,4.17082e-02,3.97602e-03,0.00000e+00
9.38393e-03,7.04848e+02,4.30944e+00,2.56095e+00,4.59173e-01,8.70206e-01,4.21704e-02,3.81702e-03,0.00000e+00
1.93359e-03,4.51965e+02,9.32790e-01,9.33815e-01,6.96125e-01,9.53211e-01,1.17189e-01,1.03794e-03,0.00000e+00
5.96769e-09,2.94032e+02,5.04249e-06,1.40044e-04,1.19610e+00,4.83388e-06,1.61142e-01,3.76212e-02,0.00000e+00
7.06175e-03,1.56347e+03,4.99451e+00,5.97840e+00,2.18802e-01,2.09382e-01,3.84724e-01,1.99689e-02,0.00000e+00
1.88571e-04,4.16459e+02,1.55103e-01,4.75911e-01,8.54116e-01,1.64926e-02,7.61432e-02,1.41889e-02,0.00000e+00
0.00000e+00,2.65148e+02,-0.00000e+00,5.90243e-15,1.19624e+00,3.21623e-25,8.62482e-02,1.43452e-01,0.00000e+00
2.54390e-10,2.94001e+02,2.11874e-07,4.44835e-06,1.19624e+00,1.53825e-07,3.97409e-02,3.50912e-02,0.00000e+00
1.36199e-03,5.92010e+02,1.03091e+00,1.19760e+00,6.09414e-01,4.22346e-02,9.04839e-02,1.43262e-02,0.00000e+00
1.01405e-03,5.36980e+02,7.82708e-01,9.68074e-01,6.70513e-01,3.40727e-02,9.11145e-02,1.46770e-02,0.00000e+00
2.02256e-02,1.02380e+03,8.02463e+00,4.59431e+00,3.12808e-01,7.62833e-01,6.70794e-02,4.64674e-03,0.00000e+00
8.94605e-03,1.27839e+03,4.27619e+00,4.55574e+00,2.69341e-01,1.71421e-01,7.17201e-02,9.79460e-03,0.00000e+00
1.72412e-11,2.94002e+02,1.46347e-08,3.82106e-06,1.19624e+00,1.31343e-07,1.71810e-01,5.72571e-02,0.00000e+00
3.87441e-03,1.56290e+03,3.09602e+00,5.79302e+00,2.21566e-01,1.99431e-01,4.44277e-01,6.41386e-03,0.00000e+00
1.17062e-02,1.89948e+03,4.25897e+00,8.65532e+00,1.73949e-01,3.35087e-01,3.23679e-01,1.05608e-02,0.00000e+00
2.57278e-02,1.14017e+03,9.04551e+00,5.32273e+00,2.79316e-01,7.15338e-01,1.11429e-01,5.08761e-03,0.00000e+00
2.19898e-02,1.02601e+03,8.65314e+00,4.64266e+00,3.09072e-01,7.59851e-01,1.12007e-01,4.57971e-03,0.00000e+00
8.26101e-16,2.94000e+02,7.03495e-13,3.99506e-08,1.19624e+00,1.37166e-09,4.35736e-01,1.11547e-01,0.00000e+00
3.29576e-16,2.94000e+02,2.80740e-13,1.13378e-08,1.19624e+00,3.88844e-10,4.38424e-01,1.17668e-01,0.00000e+00
1.58405e-02,1.51423e+03,6.78774e+00,7.60755e+00,2.10396e-01,5.83659e-01,1.29565e-02,4.53755e-03,0.00000e+00
2.63834e-14,2.94000e+02,2.22023e-11,1.56533e-07,1.19624e+00,5.37965e-09,2.34999e-01,7.88110e-02,0.00000e+00
3.37484e-14,2.94000e+02,2.86288e-11,3.30197e-07,1.19624e+00,1.13496e-08,2.36647e-01,7.51937e-02,0.00000e+00
3.41678e-15,2.94000e+02,2.89691e-12,1.99347e-07,1.19624e+00,6.85115e-09,2.34288e-01,7.63140e-02,0.00000e+00
1.02772e-02,1.45674e+03,4.17587e+00,5.59807e+00,2.33979e-01,2.15307e-01,5.67874e-02,8.29919e-03,0.00000e+00
3.09392e-03,1.34159e+03,2.60016e+00,4.67923e+00,2.57185e-01,1.60322e-01,4.79703e-01,1.79845e-02,0.00000e+00
3.12189e-03,1.35535e+03,2.61983e+00,4.74940e+00,2.54466e-01,1.62748e-01,4.77462e-01,1.72607e-02,0.00000e+00
6.94775e-20,2.94000e+02,5.84700e-17,9.78797e-10,1.19624e+00,3.37270e-11,1.32834e-01,9.19221e-02,0.00000e+00
6.79772e-18,2.94000e+02,5.70474e-15,2.15705e-09,1.19624e+00,7.43947e-11,1.30363e-01,9.14252e-02,0.00000e+00
3.42479e-07,2.95425e+02,2.91596e-04,5.65996e-03,1.19068e+00,1.94088e-04,5.94498e-02,1.78467e-02,0.00000e+00
6.41140e-07,2.96262e+02,5.46099e-04,9.07133e-03,1.18733e+00,3.11026e-04,5.88769e-02,1.69926e-02,0.00000e+00
5.18364e-03,1.58268e+03,3.96184e+00,5.99887e+00,2.16746e-01,2.07721e-01,4.19766e-01,1.51045e-02,0.00000e+00
1.38268e-08,2.94172e+02,1.15126e-05,4.71530e-04,1.19578e+00,1.63586e-05,2.32303e-01,4.53516e-02,0.00000e+00
5.84466e-09,2.94093e+02,4.86994e-06,2.51831e-04,1.19600e+00,8.73053e-06,2.33164e-01,4.73236e-02,0.00000e+00
3.60263e-08,2.94452e+02,2.99108e-05,1.83312e-03,1.19447e+00,6.36752e-05,2.06484e-01,3.70347e-02,0.00000e+00
2.20523e-08,2.94200e+02,1.82955e-05,7.88362e-04,1.19548e+00,2.73682e-05,2.06455e-01,3.89351e-02,0.00000e+00
2.31171e-08,2.94309e+02,1.91736e-05,1.18418e-03,1.19510e+00,4.11235e-05,2.07981e-01,3.80045e-02,0.00000e+00
1.62240e-02,1.14973e+03,7.31214e+00,5.47570e+00,2.80918e-01,7.20136e-01,3.29573e-02,4.53817e-03,0.00000e+00
1.51811e-21,2.94000e+02,1.27954e-18,8.25164e-11,1.19624e+00,2.84028e-12,2.55914e-01,1.24305e-01,0.00000e+00
4.66403e-06,2.94114e+02,1.07724e-03,5.85713e-04,1.06311e+00,9.99959e-01,4.71010e-03,2.38846e-03,0.00000e+00
1.50421e-05,2.94224e+02,4.41158e-03,1.38362e-03,1.06263e+00,9.99908e-01,4.61119e-03,2.47381e-03,0.00000e+00
2.02651e-05,2.94406e+02,5.34633e-03,2.24702e-03,1.06207e+00,9.99846e-01,4.78065e-03,2.51498e-03,0.00000e+00
8.78291e-03,1.96762e+03,2.86034e+00,9.14631e+00,1.66933e-01,3.53276e-01,3.37323e-01,2.56271e-03,0.00000e+00
1.49125e-07,2.95696e+02,1.25415e-04,6.61254e-03,1.18984e+00,2.27737e-04,2.07335e-02,1.37385e-02,0.00000e+00
6.59772e-03,1.40870e+03,4.96623e+00,5.08991e+00,2.45334e-01,1.76935e-01,3.81100e-01,2.46893e-02,0.00000e+00
2.72877e-04,3.10291e+02,7.65864e-02,8.72637e-02,1.01033e+00,9.94510e-01,1.43319e-02,2.62513e-03,0.00000e+00
5.26358e-36,2.94000e+02,3.88774e-33,5.90440e-15,1.19624e+00,1.44908e-19,9.74880e-02,1.27435e-01,0.00000e+00
4.44269e-10,2.94003e+02,3.77471e-07,1.34682e-05,1.19623e+00,4.62223e-07,1.20343e-01,4.94380e-02,0.00000e+00
0.00000e+00,2.94000e+02,1.12104e-44,5.90243e-15,1.19624e+00,8.56459e-25,5.54548e-02,1.29576e-01,0.00000e+00
1.23697e-02,7.97555e+02,6.08276e+00,3.19874e+00,3.96739e-01,8.43842e-01,1.47258e-01,2.85175e-03,0.00000e+00
2.77898e-03,4.28297e+02,8.76000e-01,7.72651e-01,7.35529e-01,9.53515e-01,9.98718e-03,3.37060e-03,0.00000e+00
7.58323e-09,2.94003e+02,1.59637e-06,9.54045e-06,1.06347e+00,9.99999e-01,1.22532e-02,7.62269e-04,0.00000e+00
8.50860e-04,9.46598e+02,7.27172e-01,2.72942e+00,3.66766e-01,9.33494e-02,6.66386e-01,1.77920e-02,0.00000e+00
3.45584e-10,2.94001e+02,2.91144e-07,1.96776e-05,1.19622e+00,6.78047e-07,3.11303e-01,8.68637e-02,0.00000e+00
8.77587e-03,1.85580e+03,1.95164e+00,8.94945e+00,1.75121e-01,4.16466e-01,2.54632e-02,5.65915e-03,0.00000e+00
1.31726e-03,1.45699e+03,1.09272e+00,5.29181e+00,2.41780e-01,1.84070e-01,1.74413e-03,9.01268e-03,0.00000e+00
3.82269e-04,3.04491e+02,9.56391e-02,5.78857e-02,1.02807e+00,9.96116e-01,5.78299e-03,2.90804e-03,0.00000e+00
8.10681e-03,6.39464e+02,2.90277e+00,2.04971e+00,4.99677e-01,8.80941e-01,8.16299e-03,3.67525e-03,0.00000e+00
2.26825e-20,2.94000e+02,1.91883e-17,5.57275e-10,1.19624e+00,1.90950e-11,4.02597e-01,1.26903e-01,0.00000e+00
2.22810e-02,1.75505e+03,4.73814e+00,8.01370e+00,1.87691e-01,3.69038e-01,2.53619e-01,1.24294e-02,0.00000e+00
2.45828e-02,1.70053e+03,4.70124e+00,8.32887e+00,1.89250e-01,4.70774e-01,2.38154e-01,8.88942e-03,0.00000e+00
2.51050e-02,1.71834e+03,4.61312e+00,8.24412e+00,1.88450e-01,4.42093e-01,2.37117e-01,9.94140e-03,0.00000e+00
2.49442e-02,1.72447e+03,4.55099e+00,8.24628e+00,1.88044e-01,4.35859e-01,2.38870e-01,9.98298e-03,0.00000e+00
8.88515e-04,6.37126e+02,7.03926e-01,1.36630e+00,5.59965e-01,4.74545e-02,6.79517e-02,1.21702e-02,0.00000e+00
1.65995e-08,2.94097e+02,1.41100e-05,4.38561e-04,1.19581e+00,1.50505e-05,9.17206e-02,2.84828e-02,0.00000e+00
7.77103e-04,3.28552e+02,2.13795e-01,1.93311e-01,9.53351e-01,9.87728e-01,9.53655e-03,3.00100e-03,0.00000e+00
1.17265e-03,3.49821e+02,3.32821e-01,3.12560e-01,8.97134e-01,9.80450e-01,9.62310e-03,3.12997e-03,0.00000e+00
7.60450e-04,3.27970e+02,2.09247e-01,1.90004e-01,9.54830e-01,9.87944e-01,9.67552e-03,2.99149e-03,0.00000e+00
1.79564e-02,1.80692e+03,4.60868e+00,8.31264e+00,1.81758e-01,3.53436e-01,2.81123e-01,1.27791e-02,0.00000e+00
2.88690e-05,2.96613e+02,8.40816e-03,1.48979e-02,1.05402e+00,9.99090e-01,3.24051e-02,9.69589e-04,0.00000e+00
2.67386e-05,2.96461e+02,7.94414e-03,1.39872e-02,1.05459e+00,9.99146e-01,3.28567e-02,8.68046e-04,0.00000e+00
0.00000e+00,2.94000e+02,2.80260e-45,5.90243e-15,1.19624e+00,2.39432e-28,5.70443e-02,1.40799e-01,0.00000e+00
0.00000e+00,2.94000e+02,-2.80260e-45,5.90243e-15,1.19624e+00,7.26122e-28,5.52371e-02,1.38148e-01,0.00000e+00
1.20779e-02,1.31710e+03,5.58467e+00,4.79187e+00,2.60104e-01,1.81244e-01,1.99744e-01,1.84381e-02,0.00000e+00
1.32604e-02,1.36788e+03,5.80679e+00,5.08014e+00,2.49911e-01,1.94388e-01,2.00890e-01,1.78673e-02,0.00000e+00
1.49926e-02,1.42665e+03,5.94148e+00,5.47190e+00,2.37965e-01,2.13887e-01,1.99987e-01,1.71518e-02,0.00000e+00
2.88463e-03,1.45940e+03,2.38763e+00,5.33730e+00,2.34720e-01,1.83077e-01,4.71919e-01,2.17735e-03,0.00000e+00
9.17069e-11,2.94002e+02,7.76250e-08,9.69348e-06,1.19623e+00,3.33310e-07,2.13212e-01,5.90825e-02,0.00000e+00
2.01377e-03,4.28252e+02,9.26097e-01,7.95101e-01,7.34002e-01,9.59758e-01,9.43388e-02,1.77943e-03,0.00000e+00
1.07498e-03,3.59303e+02,3.75695e-01,3.79164e-01,8.74890e-01,9.78316e-01,2.33289e-02,2.82855e-03,0.00000e+00
5.24539e-04,3.29937e+02,1.73347e-01,2.04531e-01,9.50009e-01,9.88050e-01,2.36022e-02,2.55798e-03,0.00000e+00
1.57166e-03,3.87884e+02,6.90009e-01,5.59953e-01,8.08351e-01,9.71042e-01,6.69916e-02,2.09821e-03,0.00000e+00
6.89150e-04,3.48488e+02,2.86803e-01,3.17080e-01,8.98409e-01,9.83210e-01,6.66770e-02,1.51995e-03,0.00000e+00
1.95169e-02,1.46018e+03,7.00364e+00,7.53941e+00,2.15953e-01,6.17197e-01,2.28952e-01,4.05155e-03,0.00000e+00
1.23468e-03,1.06559e+03,1.04273e+00,3.30112e+00,3.40412e-01,1.14058e-01,4.07283e-03,9.26652e-03,0.00000e+00
1.61665e-02,1.07552e+03,8.09918e+00,5.09832e+00,2.93009e-01,7.54832e-01,1.90849e-01,2.86971e-03,0.00000e+00
1.25087e-14,2.94000e+02,1.06821e-11,5.03303e-07,1.19624e+00,1.72292e-08,5.50345e-01,1.15490e-01,0.00000e+00
8.52636e-03,1.40974e+03,5.72881e+00,5.23451e+00,2.42271e-01,1.84871e-01,3.34332e-01,2.46103e-02,0.00000e+00
3.21017e-09,2.94047e+02,2.68312e-06,1.77923e-04,1.19607e+00,6.16197e-06,2.19738e-01,4.60968e-02,0.00000e+00
7.64322e-11,2.94002e+02,6.46206e-08,7.73426e-06,1.19623e+00,2.66192e-07,1.97545e-01,5.88970e-02,0.00000e+00
1.70139e-03,1.11450e+03,1.45141e+00,3.51406e+00,3.11834e-01,1.20213e-01,5.60204e-01,2.06560e-02,0.00000e+00
3.98108e-12,2.94000e+02,3.34884e-09,5.31272e-07,1.19624e+00,1.83058e-08,2.65390e-01,8.35867e-02,0.00000e+00
8.03093e-33,2.94000e+02,6.64842e-30,6.02630e-15,1.19624e+00,5.03614e-18,1.37531e-01,1.30264e-01,0.00000e+00
1.22782e-02,7.60647e+02,4.46532e+00,2.82218e+00,4.20482e-01,8.34977e-01,5.90026e-03,3.76146e-03,0.00000e+00
1.46545e-23,2.94000e+02,1.23830e-20,7.11630e-12,1.19624e+00,2.45778e-13,9.13639e-02,9.58386e-02,0.00000e+00
1.88529e-03,3.91039e+02,5.78833e-01,5.46800e-01,8.06061e-01,9.66867e-01,1.09573e-02,3.26382e-03,0.00000e+00
1.22565e-03,3.54128e+02,3.57616e-01,3.38215e-01,8.86141e-01,9.79096e-01,1.08265e-02,3.12038e-03,0.00000e+00
5.36796e-10,2.94004e+02,4.55826e-07,1.96334e-05,1.19622e+00,6.74244e-07,1.03268e-01,4.50255e-02,0.00000e+00
4.96067e-10,2.94004e+02,4.20903e-07,2.16992e-05,1.19622e+00,7.45278e-07,1.05067e-01,4.46985e-02,0.00000e+00
3.44600e-04,3.08995e+02,9.19071e-02,8.35164e-02,1.01294e+00,9.94632e-01,1.05308e-02,2.74548e-03,0.00000e+00
6.41360e-07,2.96584e+02,5.43527e-04,9.63179e-03,1.18675e+00,3.31015e-04,8.15909e-02,1.78795e-02,0.00000e+00
7.34856e-09,2.94016e+02,6.25204e-06,9.27854e-05,1.19615e+00,3.18626e-06,1.53457e-01,4.12890e-02,0.00000e+00
1.50961e-13,2.94000e+02,1.27116e-10,1.66439e-07,1.19624e+00,5.73062e-09,3.03641e-01,9.55867e-02,0.00000e+00
5.31453e-15,2.94000e+02,4.49713e-12,1.95013e-07,1.19624e+00,6.71345e-09,3.08220e-01,9.53519e-02,0.00000e+00
2.49994e-08,2.94215e+02,2.08899e-05,6.71637e-04,1.19559e+00,2.32710e-05,2.47774e-01,4.73465e-02,0.00000e+00
1.05687e-02,1.95896e+03,2.44944e+00,9.59283e+00,1.65554e-01,3.96449e-01,3.16080e-01,2.70806e-03,0.00000e+00
6.24975e-04,5.50085e+02,5.34324e-01,1.02789e+00,6.36418e-01,3.51549e-02,6.02204e-01,7.11652e-02,0.00000e+00
7.86241e-05,3.54439e+02,6.70025e-02,2.51676e-01,9.89444e-01,8.62339e-03,4.65815e-02,1.36046e-02,0.00000e+00
1.09593e-15,2.94000e+02,9.13916e-13,1.90187e-08,1.19624e+00,6.58167e-10,4.36365e-02,5.19424e-02,0.00000e+00
5.40352e-14,2.94000e+02,4.51126e-11,7.36160e-08,1.19624e+00,2.54809e-09,4.58515e-02,5.18500e-02,0.00000e+00
1.44475e-14,2.94000e+02,1.20577e-11,5.74747e-08,1.19624e+00,1.99065e-09,4.48949e-02,5.02507e-02,0.00000e+00
4.30644e-04,4.22164e+02,3.66726e-01,5.19134e-01,8.32159e-01,1.78025e-02,3.27286e-01,4.79443e-02,0.00000e+00
1.83089e-02,1.49932e+03,5.85325e+00,6.00796e+00,2.24246e-01,2.48760e-01,1.58515e-01,1.35247e-02,0.00000e+00
4.10933e-20,2.94000e+02,3.47350e-17,4.99058e-11,1.19624e+00,1.71292e-12,3.23773e-01,1.34102e-01,0.00000e+00
2.30681e-02,1.75654e+03,4.29727e+00,8.36496e+00,1.85235e-01,4.21348e-01,2.51812e-01,1.03986e-02,0.00000e+00
3.07054e-11,2.94001e+02,2.59990e-08,2.77487e-06,1.19624e+00,9.53672e-08,1.18801e-01,6.14944e-02,0.00000e+00
8.13082e-16,2.94000e+02,6.83325e-13,1.98387e-09,1.19624e+00,6.84135e-11,1.62292e-01,1.00039e-01,0.00000e+00
1.81525e-09,2.94056e+02,1.55137e-06,2.25411e-04,1.19602e+00,7.71060e-06,5.65911e-01,1.01532e-01,0.00000e+00
2.10611e-08,2.94118e+02,1.80034e-05,5.15706e-04,1.19574e+00,1.76403e-05,5.60288e-01,9.91692e-02,0.00000e+00
2.05952e-02,9.96971e+02,8.44581e+00,4.46836e+00,3.18086e-01,7.71241e-01,1.20374e-01,4.36577e-03,0.00000e+00
2.68072e-11,2.94001e+02,2.27751e-08,3.30709e-06,1.19624e+00,1.13411e-07,4.78825e-01,1.02759e-01,0.00000e+00
1.12268e-03,5.99051e+02,9.58442e-01,1.25386e+00,5.81831e-01,4.29227e-02,4.05107e-01,5.10299e-02,0.00000e+00
5.59949e-03,1.17320e+03,4.32742e+00,3.89927e+00,2.95654e-01,1.35071e-01,3.51177e-01,3.04022e-02,0.00000e+00
5.63769e-03,1.18423e+03,4.35409e+00,3.96577e+00,2.92141e-01,1.37379e-01,3.53452e-01,3.02119e-02,0.00000e+00
3.93519e-21,2.94000e+02,3.31880e-18,6.64042e-11,1.19624e+00,2.28660e-12,1.41445e-01,1.01842e-01,0.00000e+00
8.02461e-22,2.94000e+02,6.75659e-19,3.01628e-11,1.19624e+00,1.03919e-12,1.39235e-01,1.02970e-01,0.00000e+00
2.11436e-22,2.94000e+02,1.78002e-19,1.76680e-11,1.19624e+00,6.09155e-13,1.41892e-01,1.05452e-01,0.00000e+00
1.37276e-04,3.45360e+02,1.17337e-01,2.13877e-01,1.01643e+00,7.31692e-03,4.77991e-01,7.28914e-02,0.00000e+00
8.65403e-03,1.96757e+03,2.82636e+00,9.15392e+00,1.66818e-01,3.53439e-01,3.38369e-01,2.38089e-03,0.00000e+00
3.21763e-05,2.94665e+02,8.59370e-03,3.58716e-03,1.06123e+00,9.99755e-01,4.66393e-03,2.59036e-03,0.00000e+00
1.42312e-03,1.16678e+03,1.21155e+00,3.76897e+00,2.99693e-01,1.29362e-01,1.33979e-02,8.98946e-03,0.00000e+00
2.65249e-02,1.62220e+03,4.83704e+00,7.30726e+00,2.02258e-01,3.84874e-01,7.95439e-02,7.69070e-03,0.00000e+00
4.28509e-14,2.94000e+02,3.61971e-11,3.56763e-08,1.19624e+00,1.22843e-09,7.70469e-02,6.75584e-02,0.00000e+00
2.43013e-03,1.02036e+03,2.07072e+00,3.07010e+00,3.43285e-01,1.05053e-01,4.92191e-01,3.68190e-02,0.00000e+00
4.80450e-03,5.27900e+02,2.12858e+00,1.42869e+00,6.04143e-01,9.26447e-01,4.45854e-02,3.27856e-03,0.00000e+00
1.09577e-02,7.60140e+02,5.04507e+00,2.92807e+00,4.25342e-01,8.52348e-01,4.45238e-02,3.93754e-03,0.00000e+00
7.92769e-03,6.48396e+02,3.62970e+00,2.19615e+00,4.93909e-01,8.88609e-01,4.49823e-02,3.66922e-03,0.00000e+00
4.46231e-17,2.94000e+02,3.76748e-14,4.78655e-08,1.19624e+00,1.64723e-09,3.43770e-01,1.10201e-01,0.00000e+00
3.07914e-15,2.94000e+02,2.60697e-12,1.51221e-07,1.19624e+00,5.20394e-09,3.45969e-01,1.05291e-01,0.00000e+00
1.29687e-15,2.94000e+02,1.09785e-12,1.18377e-07,1.19624e+00,4.07387e-09,3.41670e-01,1.05500e-01,0.00000e+00
2.93758e-05,3.32381e+02,2.50441e-02,1.53520e-01,1.05966e+00,5.26120e-03,3.55978e-02,1.31040e-02,0.00000e+00
3.17989e-05,3.32172e+02,2.71126e-02,1.54490e-01,1.06048e+00,5.29415e-03,3.62607e-02,1.31984e-02,0.00000e+00
7.79974e-04,9.54479e+02,6.66593e-01,2.75311e+00,3.64890e-01,9.41595e-02,6.70952e-01,9.61466e-03,0.00000e+00
2.44104e-12,2.94000e+02,2.03293e-09,5.75619e-07,1.19624e+00,1.99393e-08,9.74293e-02,6.95989e-02,0.00000e+00
2.78617e-11,2.94001e+02,2.36777e-08,1.64555e-06,1.19624e+00,5.65513e-08,9.28503e-02,5.01146e-02,0.00000e+00
1.47798e-11,2.94001e+02,1.25575e-08,1.67955e-06,1.19624e+00,5.77340e-08,9.35569e-02,4.92301e-02,0.00000e+00
1.14962e-09,2.94013e+02,9.77109e-07,3.93523e-05,1.19620e+00,1.35104e-06,1.26748e-01,4.11843e-02,0.00000e+00
2.54689e-04,3.02508e+02,6.34735e-02,4.60353e-02,1.03498e+00,9.96936e-01,7.58784e-03,2.76172e-03,0.00000e+00
2.07925e-02,1.51083e+03,6.62488e+00,7.78935e+00,2.09015e-01,5.93574e-01,2.31820e-01,4.68205e-03,0.00000e+00
1.67851e-03,1.15513e+03,1.43093e+00,3.72962e+00,2.99500e-01,1.27593e-01,5.56588e-01,1.42025e-02,0.00000e+00
8.93874e-03,1.20633e+03,5.11111e+00,4.16420e+00,2.85705e-01,1.51174e-01,2.31536e-01,2.22079e-02,0.00000e+00
1.56840e-13,2.94000e+02,1.30981e-10,1.71418e-07,1.19624e+00,5.93282e-09,4.68367e-02,5.03395e-02,0.00000e+00
1.25640e-02,1.83621e+03,2.58019e+00,9.49225e+00,1.73094e-01,4.70112e-01,2.85325e-01,1.76501e-03,0.00000e+00
1.41609e-12,2.94000e+02,1.19276e-09,3.83050e-07,1.19624e+00,1.31977e-08,5.04300e-02,4.53819e-02,0.00000e+00
1.25176e-03,1.00825e+03,1.06937e+00,2.98258e+00,3.47063e-01,1.02014e-01,6.05561e-01,2.55553e-02,0.00000e+00
8.42509e-03,1.80496e+03,2.53952e+00,8.82019e+00,1.79224e-01,4.35502e-01,6.75238e-03,4.57275e-03,0.00000e+00
1.13711e-02,1.74248e+03,3.82727e+00,8.61071e+00,1.85274e-01,4.74470e-01,6.66444e-03,4.47440e-03,0.00000e+00
3.42461e-09,2.94021e+02,2.90440e-06,9.92173e-05,1.19614e+00,3.40934e-06,8.92855e-02,3.49966e-02,0.00000e+00
3.85347e-06,2.97740e+02,3.15735e-03,1.80023e-02,1.17879e+00,6.31981e-04,1.27950e-01,2.25934e-02,0.00000e+00
9.52323e-06,3.00447e+02,7.81140e-03,3.05053e-02,1.16700e+00,1.07104e-03,1.26626e-01,2.21839e-02,0.00000e+00
3.32849e-07,2.94603e+02,2.78287e-04,2.00441e-03,1.19427e+00,6.94927e-05,2.32460e-01,4.19362e-02,0.00000e+00
6.69021e-18,2.94000e+02,5.66837e-15,8.14595e-09,1.19624e+00,2.80260e-10,2.60837e-01,1.02692e-01,0.00000e+00
1.09917e-10,2.94003e+02,9.26693e-08,5.95629e-06,1.19623e+00,2.04956e-07,1.73273e-01,5.40690e-02,0.00000e+00
1.82211e-03,8.84140e+02,1.55590e+00,2.47761e+00,3.93579e-01,8.47560e-02,5.14323e-01,4.41020e-02,0.00000e+00
1.60657e-03,8.15716e+02,1.37244e+00,2.16390e+00,4.28299e-01,7.40211e-02,5.14286e-01,4.78997e-02,0.00000e+00
4.50715e-08,2.94170e+02,3.74342e-05,7.13028e-04,1.19555e+00,2.48569e-05,1.65728e-01,3.19330e-02,0.00000e+00
2.25754e-08,2.94117e+02,1.91957e-05,5.12210e-04,1.19574e+00,1.75755e-05,9.06771e-02,2.75693e-02,0.00000e+00
7.95483e-03,1.91762e+03,3.57288e+00,8.40014e+00,1.74019e-01,3.11011e-01,3.56697e-01,5.71762e-03,0.00000e+00
7.77720e-03,1.91351e+03,3.57947e+00,8.33079e+00,1.74786e-01,3.07350e-01,3.58511e-01,5.69782e-03,0.00000e+00
7.90768e-07,2.96995e+02,6.71537e-04,1.12085e-02,1.18521e+00,3.84837e-04,7.56869e-02,1.74595e-02,0.00000e+00
4.05756e-08,2.94295e+02,3.44936e-05,1.01398e-03,1.19525e+00,3.47960e-05,9.24800e-02,2.41519e-02,0.00000e+00
1.49737e-05,1.90796e+03,3.48137e-03,7.86135e+00,1.77572e-01,2.75387e-01,4.93200e-03,5.50880e-03,0.00000e+00
1.76785e-03,9.31359e+02,1.50969e+00,2.65464e+00,3.76392e-01,9.08063e-02,5.44706e-01,4.07575e-02,0.00000e+00
3.09469e-10,2.94000e+02,2.58712e-07,5.83423e-06,1.19623e+00,2.01619e-07,1.87440e-01,6.89680e-02,0.00000e+00
1.02185e-09,2.94001e+02,8.54140e-07,1.86309e-05,1.19622e+00,6.44061e-07,1.85871e-01,6.70286e-02,0.00000e+00
3.05725e-13,2.94000e+02,2.57597e-10,1.17186e-07,1.19624e+00,4.03419e-09,2.91743e-01,9.44007e-02,0.00000e+00
2.43927e-03,8.20175e+02,2.05788e+00,2.19894e+00,4.27371e-01,7.53964e-02,3.73882e-01,4.08907e-02,0.00000e+00
3.11697e-03,9.12090e+02,2.59889e+00,2.61448e+00,3.84164e-01,8.97511e-02,3.72276e-01,3.80846e-02,0.00000e+00
1.83341e-02,1.35178e+03,7.66749e+00,6.51729e+00,2.38310e-01,6.31496e-01,6.49105e-03,4.15997e-03,0.00000e+00
1.67919e-02,1.50931e+03,6.76803e+00,7.45709e+00,2.12952e-01,5.71716e-01,6.37753e-03,4.25529e-03,0.00000e+00
1.60231e-02,1.56444e+03,6.32174e+00,7.75540e+00,2.05500e-01,5.51233e-01,6.52571e-03,4.30413e-03,0.00000e+00
5.50179e-03,1.26479e+03,4.35962e+00,4.32001e+00,2.74745e-01,1.49165e-01,3.86526e-01,2.86515e-02,0.00000e+00
1.48399e-03,1.29868e+03,1.25892e+00,4.42394e+00,2.67791e-01,1.51963e-01,1.16599e-02,8.75930e-03,0.00000e+00
5.11183e-10,2.94007e+02,4.27198e-07,2.74502e-05,1.19621e+00,9.47893e-07,4.33884e-02,3.10232e-02,0.00000e+00
1.17441e-06,2.94184e+02,3.22102e-04,8.32891e-04,1.06294e+00,9.99946e-01,2.08280e-02,8.22649e-04,0.00000e+00
1.99757e-07,2.94096e+02,4.67712e-05,3.85966e-04,1.06323e+00,9.99975e-01,2.10618e-02,5.71237e-04,0.00000e+00
3.78713e-19,2.94000e+02,3.17535e-16,7.24026e-10,1.19624e+00,2.49344e-11,9.63722e-02,8.59344e-02,0.00000e+00
